time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.759999999999965,-38.8750375022,20.5500351129,13.5623928122,0.663955794986,1.08861741875,0.0,-19.6546169377,5.23569214152,-11.6031226555,0.0754525106381,0.155496840912,0.0,454.33573215936275,451.93851805305786,451.8401242296809,454.36060503482463
5.819999999999964,-40.059692675,20.8559405476,12.8464516883,0.668540993527,1.09980673239,0.0,-19.8345006736,4.9585030062,-12.2630967607,0.0713526030435,0.169281857253,0.0,435.4675709142067,436.6449412779704,437.7735443989143,437.43636268316595
5.879999999999963,-41.2577040762,21.1454348028,12.0915679089,0.6735389011,1.11054033632,0.0,-20.0987892176,4.68808524797,-12.9018614575,0.0608006669054,0.159675653738,0.0,464.9379006556562,464.20916897549904,466.7356634704629,465.9140184975415
5.939999999999961,-42.4718356699,21.4181464729,11.2980354424,0.677192078898,1.12157613011,0.0,-20.3718134845,4.39889743732,-13.5517046543,0.0581659643914,0.171743813576,0.0,468.28273026086714,469.245240668337,469.77512094766564,469.57294502494875
5.99999999999996,-43.7050225304,21.6736373041,10.4660308405,0.680757974633,1.13187179133,0.0,-20.7330139162,4.11348106336,-14.1849778792,0.0602142199112,0.171148172555,0.0,498.274385554149,498.2555613135065,499.6266319230435,499.7780393180624
6.059999999999959,-44.9551879354,21.9099108057,9.59380975421,0.685927432367,1.15133452071,0.0,-20.9367662305,3.75863122958,-14.8915339902,0.0727336542034,0.13671005196,0.0,453.25359069751136,450.49907598450335,451.6032270430659,452.6156954401129
6.1199999999999575,-46.2170784691,22.1241347423,8.67868346496,0.690447732297,1.17012391316,0.0,-21.1240105188,3.37842563425,-15.6152199257,0.0670393706664,0.0998461520822,0.0,453.2109267956867,450.2497537678948,451.69096511912517,451.2348934925465
6.179999999999956,-47.4923754159,22.3154584636,7.72044488734,0.696613976301,1.18092556767,0.0,-21.3848805433,2.99481319846,-16.3288577549,0.0497546535975,0.0745884104462,0.0,480.8611888624669,478.9489423109617,479.1395327745575,477.8250456957832
6.239999999999955,-48.7810382372,22.4823297117,6.71810896765,0.69964293113,1.18695854836,0.0,-21.572557826,2.56357257646,-17.0853002453,0.0511392813238,0.0871124401507,0.0,454.45965008644015,455.4680160951729,455.8700524162424,455.98228196310936
6.299999999999954,-50.0786165026,22.6217848963,5.66892365961,0.703245684858,1.19418495737,0.0,-21.6828092854,2.08092069109,-17.8903512998,0.0580364037609,0.10144893867,0.0,423.1264348486052,424.36751626062136,423.95821685833874,424.5529596229316
6.359999999999952,-51.3869929419,22.7323668135,4.57193292405,0.706886842047,1.20096809201,0.0,-21.9308632115,1.60022381015,-18.679843403,0.0613656945035,0.0910295747585,0.0,465.12375885370335,464.31416130424356,465.9921377898399,466.25478776121315
6.419999999999951,-52.7081487073,22.8124873162,3.42608267568,0.711332891159,1.20648726162,0.0,-22.1103490764,1.06539070247,-19.5188495742,0.0505147798643,0.092714963588,0.0,438.6860689399534,438.8332747212838,439.8728639119684,438.97493957587733
6.47999999999995,-54.0441942982,22.860350986,2.23013722339,0.715091343037,1.21413010459,0.0,-22.4248704442,0.524035268286,-20.3509086768,0.0398938876493,0.107358425748,0.0,477.4966696971427,478.62074980801526,479.52829502296066,478.7213397291948
6.5399999999999485,-55.3958033806,22.87365195,0.982273133549,0.717825841369,1.22058928682,0.0,-22.63136749,-0.0866969171719,-21.2496596099,0.0452009197043,0.108045289107,0.0,441.3509123380486,441.4178946102542,441.34072204491497,441.77983847169804
6.599999999999947,-56.761511842,22.8493240813,0.0,0.722328762111,1.22717919111,0.0,-22.8940873784,-0.731167321799,-22.1732101385,0.0292920640328,0.103062537198,0.0,454.474611596173,454.08437550746805,455.9468759104948,454.673836571004
